center16_conf_0_05,center16_conf_0_25,center32_conf_0_05,center32_conf_0_25,dataset,gt_h,gt_max_dim,gt_w,gt_xc,gt_yc,height,image,iou10_conf,iou30_conf,iou30_conf_0_05,iou30_conf_0_25,iou50_conf,iou50_conf_0_05,iou50_conf_0_25,lowconf_center16,lowconf_center32,lowconf_iou10,lowconf_iou30,lowconf_iou50,max_iou,max_iou_conf,model,near16_conf,near32_conf,num_preds_low_conf,one2one_s16_score_center,one2one_s16_score_global_max,one2one_s16_score_local_max3,one2one_s16_score_percentile3,one2one_s32_score_center,one2one_s32_score_global_max,one2one_s32_score_local_max3,one2one_s32_score_percentile3,one2one_s8_score_center,one2one_s8_score_global_max,one2one_s8_score_local_max3,one2one_s8_score_percentile3,session,width
True,True,True,True,fixed_exposure,6.7608,6.76224,6.76224,2143.776,904.15008,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000042.jpg,0.7389906048774719,0.7389906048774719,True,True,0.0,False,False,True,True,True,True,False,0.3444604221002394,0.7389906048774719,non_p2,0.7389906048774719,0.7389906048774719,1,6.398029883669665e-10,7.796525096637197e-06,4.773808370828192e-08,99.22839506172839,1.5241781903437002e-15,1.0445213444176815e-10,4.3873502988717346e-15,95.9104938271605,0.7389905452728271,0.7389905452728271,0.7389905452728271,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.559920000000001,6.559920000000001,6.132479999999999,2136.61056,901.9490400000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000043.jpg,0.5421839952468872,0.0,False,False,0.0,False,False,True,True,True,False,False,0.2430097279718149,0.5421839952468872,non_p2,0.5421839952468872,0.5421839952468872,2,7.9503320593588e-11,1.959940891538281e-05,1.037052754782053e-07,99.65277777777779,6.69869124193367e-16,1.5913172168868783e-10,3.794878704354611e-15,95.98765432098766,0.002368619665503502,0.5421839952468872,0.5421839952468872,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.49728,6.49728,6.49728,2129.67936,900.77184,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000044.jpg,0.7635946273803711,0.7635946273803711,True,True,0.0,False,False,True,True,True,True,False,0.3209665894450164,0.7635946273803711,non_p2,0.7635946273803711,0.7635946273803711,1,9.943119938515821e-11,1.12968637040467e-05,4.5908127077609606e-08,99.30555555555556,1.6335585194379634e-15,7.834208975987522e-12,5.6569417254898405e-15,95.9104938271605,0.7635946273803711,0.7635946273803711,0.7635946273803711,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.7068,6.708480000000001,6.708480000000001,2122.92096,900.7437600000001,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000045.jpg,0.784180223941803,0.784180223941803,True,True,0.0,False,False,True,True,True,True,False,0.3445460645494232,0.784180223941803,non_p2,0.784180223941803,0.784180223941803,1,6.211801628630553e-10,1.1064460522902664e-05,2.447849745124131e-08,98.72685185185185,1.5245736488509495e-15,3.53248719164867e-09,4.779932705748684e-15,95.21604938271605,0.784180223941803,0.784180223941803,0.784180223941803,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.65064,6.65088,6.65088,2115.67488,902.02464,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000046.jpg,0.5020902156829834,0.5020902156829834,True,True,0.0,False,False,True,True,True,True,False,0.41319344383814877,0.5020902156829834,non_p2,0.5020902156829834,0.5020902156829834,2,1.7239113958567032e-07,1.6690690245013684e-05,9.38701816721732e-07,99.90354938271605,1.364852113528334e-16,5.038351333364055e-11,1.2019723629223215e-15,90.27777777777779,0.009258166886866093,0.5020902156829834,0.5020902156829834,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.90552,6.90552,6.904319999999999,2108.9664,904.00536,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000047.jpg,0.678136944770813,0.678136944770813,True,True,0.0,False,False,True,True,True,True,False,0.4001944311312928,0.678136944770813,non_p2,0.678136944770813,0.678136944770813,1,5.303667505174303e-10,1.2424181932146894e-06,6.220946424662088e-09,96.04552469135803,5.328981262103934e-16,1.9238922954745163e-11,1.2376599785725133e-15,88.73456790123457,0.678136944770813,0.678136944770813,0.678136944770813,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.581519999999999,6.58176,6.58176,2102.00448,906.88464,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000048.jpg,0.6639230251312256,0.6639230251312256,True,True,0.0,False,False,True,True,True,True,False,0.4888442866850771,0.6639230251312256,non_p2,0.6639230251312256,0.6639230251312256,1,1.1884879365375856e-11,1.1121491070298362e-06,1.90506792563383e-08,98.37962962962963,4.037345750093976e-16,2.7433404506393977e-11,9.79678624431679e-16,89.0432098765432,0.6639230251312256,0.6639230251312256,0.6639230251312256,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.665760000000001,6.666239999999999,6.666239999999999,2095.1193599999997,911.26296,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000049.jpg,0.7270021438598633,0.7270021438598633,True,True,0.0,False,False,True,True,True,True,False,0.4696776974818743,0.7270021438598633,non_p2,0.7270021438598633,0.7270021438598633,1,4.871436587450262e-12,2.382051752647385e-05,5.203608655079961e-09,96.29629629629629,1.7275804736023912e-16,9.694644392821417e-12,1.0319913792541046e-15,89.81481481481481,1.1598500805620748e-11,0.7270021438598633,0.7270021438598633,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.7629600000000005,6.7629600000000005,6.76224,2088.39168,916.30872,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000050.jpg,0.7895885109901428,0.0,False,False,0.0,False,False,True,True,True,False,False,0.2720475206493687,0.7895885109901428,non_p2,0.7895885109901428,0.7895885109901428,1,2.702056113579321e-11,9.268457688449416e-06,6.775712435569403e-09,96.6820987654321,8.072769794188869e-16,1.6912405920166407e-09,2.28089032036638e-15,92.82407407407408,4.1439594156145176e-07,0.7895885109901428,0.7895885109901428,100.0,20260707_141324_cam1,3840
True,True,True,True,fixed_exposure,6.646319999999999,6.64704,6.64704,2081.6448,922.3956,2160,tools/yolo/workspace/runs/fixed_exposure_traditional_roi_3000_20260707/images/raw_fixed/fixed__20260707_141324_cam1_frame_000051.jpg,0.7141573429107666,0.7141573429107666,True,True,0.0,False,False,True,True,True,True,False,0.34990925505288106,0.7141573429107666,non_p2,0.7141573429107666,0.7141573429107666,1,2.8589686174029794e-11,2.8984036362089682e-06,2.271407062437447e-09,92.88194444444444,8.113986417402263e-16,4.378113496739111e-11,8.829111453176244e-16,85.9567901234568,0.7141573429107666,0.7141573429107666,0.7141573429107666,100.0,20260707_141324_cam1,3840
